production_date,machine_id,employee_id,product_id,shift_id,units_produced,defective_units,production_hours
2026-06-12,14,19,14,1,239,5,1.1
2024-05-20,67,157,10,2,164,5,3.94
2024-10-27,92,285,1,1,192,3,3.28
2024-09-10,54,175,17,3,60,1,6.79
2023-09-02,89,271,16,1,80,2,4.02
2023-07-13,14,7,13,2,346,3,6.34
2023-07-11,39,107,13,2,285,3,2.97
2024-05-10,25,42,11,3,270,7,4.43
2024-05-29,65,177,18,1,170,2,4.23
2023-09-21,86,219,9,1,1508,19,1.45
2024-07-27,21,17,6,1,112,1,3.41
2023-10-14,24,45,11,1,323,11,6.57
2024-11-02,41,118,15,3,475,11,3.35
2024-08-08,42,100,15,3,535,8,6.26
2023-10-03,3,36,18,1,72,2,7.17
2025-06-02,84,227,14,1,135,4,3.64
2023-02-15,21,31,18,2,179,2,2.45
2023-02-18,36,107,12,2,222,2,2.76
2025-11-30,8,15,17,2,81,1,5.9
2023-03-01,61,186,14,2,446,4,6.98
2026-01-17,3,33,11,3,119,4,6.78
2023-10-19,15,36,15,1,394,12,2.57
2023-09-20,77,215,2,3,165,2,4.45
2024-11-24,75,234,6,2,78,2,4.75
2023-12-23,12,29,14,2,400,8,6.12
2023-11-27,15,23,15,2,491,13,1.47
2025-09-19,18,39,15,2,494,8,1.09
2024-03-12,82,241,16,2,166,2,7.06
2026-06-04,27,38,3,2,679,3,5.43
2025-02-11,16,12,15,1,833,17,3.42
2024-08-31,21,11,16,1,130,3,3.53
2024-03-21,32,108,7,1,58,1,6.68
2025-08-08,39,99,2,2,299,8,4.81
2025-11-15,36,110,1,3,388,8,4.43
2023-01-12,27,38,19,2,1435,32,5.72
2025-11-17,53,164,7,2,86,2,5.05
2025-10-12,77,242,12,2,151,6,1.54
2026-03-06,15,18,15,1,412,16,3.35
2026-02-12,79,240,14,2,222,3,2.55
2025-12-06,2,47,3,1,67,1,4.09
2024-06-22,59,178,2,2,192,5,3.52
2025-04-07,94,282,15,3,432,13,6.76
2025-07-23,41,95,15,3,606,8,5.43
2024-06-21,49,90,16,3,1043,2,1.95
2026-05-03,57,181,4,2,81,2,6.11
2024-04-30,86,237,6,3,1549,32,4.06
2023-01-19,1,40,18,1,52,1,2.89
2023-02-04,62,185,15,3,759,20,4.43
2025-11-18,41,106,15,3,725,10,6.36
2026-05-27,17,27,15,1,406,9,3.79
2025-01-22,18,17,15,1,413,7,1.82
2025-08-24,68,169,10,2,116,3,6.12
2026-06-08,56,165,7,3,45,1,1.63
2025-07-12,96,281,13,1,193,3,7.77
2025-07-16,41,123,15,3,832,12,2.94
2023-11-02,32,123,4,3,48,1,6.05
2024-05-30,27,47,14,1,1434,5,5.75
2023-10-25,15,19,15,1,676,23,2.61
2025-02-04,37,99,13,2,320,3,5.41
2023-03-14,8,53,3,3,63,1,4.2
2025-12-29,69,171,12,2,1431,27,6.95
2023-07-12,10,31,14,2,450,9,3.18
2023-07-08,4,40,7,1,59,1,7.8
2023-06-29,34,88,11,1,108,3,4.46
2024-07-18,6,45,3,1,115,3,2.68
2026-01-06,86,228,11,2,756,9,7.5
2023-10-25,70,161,11,3,1124,4,5.23
2025-03-19,74,216,17,3,106,3,4.94
2025-07-13,5,9,6,1,91,3,5.73
2025-03-21,98,266,15,2,967,19,2.69
2024-09-09,87,223,15,2,1485,12,1.2
2024-04-27,67,162,11,2,156,6,3.44
2025-01-03,7,31,3,2,101,1,5.2
2024-10-01,26,39,15,2,1430,15,3.3
2023-07-30,34,124,17,2,46,2,4.91
2025-09-18,4,33,4,3,103,1,7.37
2024-03-05,15,31,15,2,368,10,3.54
2026-04-17,7,17,16,1,104,4,1.97
2025-02-19,49,106,15,3,1175,17,2.09
2026-05-31,20,12,5,1,69,1,1.56
2026-04-06,23,34,13,1,220,4,3.65
2026-01-01,7,49,6,2,57,1,1.09
2025-10-24,32,98,4,1,116,2,2.57
2026-02-18,11,8,2,1,439,10,1.18
2026-05-27,41,96,15,2,611,10,5.53
2025-04-08,94,285,15,1,840,14,4.12
2024-08-09,3,27,17,1,62,1,1.49
2023-11-13,84,227,10,1,292,6,6.74
2024-05-13,23,7,14,2,235,4,3.25
2024-05-23,67,185,13,3,223,6,2.06
2023-05-19,44,87,7,1,93,1,6.16
2024-04-01,42,111,15,3,489,12,4.96
2025-08-29,31,106,17,3,61,1,5.21
2025-07-12,58,156,13,2,261,3,7.38
2026-02-24,83,238,5,2,175,4,3.08
2023-06-30,66,177,16,1,102,2,5.52
2025-08-05,9,44,13,3,332,5,6.7
2026-03-13,2,47,18,1,93,2,6.15
2025-07-05,11,50,12,3,169,0,7.27
2026-03-20,18,45,15,1,689,13,6.7
2025-05-19,10,47,12,1,153,1,1.85
2026-06-27,84,221,14,3,124,5,5.5
2024-07-19,37,91,13,2,328,5,3.9
2026-02-09,53,188,3,2,91,2,2.58
2025-12-18,50,99,20,2,1243,31,7.4
2025-08-03,16,19,15,1,744,13,3.91
2026-01-25,86,223,17,2,960,15,1.01
2025-09-21,33,88,3,1,44,1,7.37
2023-03-15,55,160,7,1,70,1,3.63
2024-09-08,84,234,13,2,311,7,1.72
2023-11-09,38,96,14,2,265,4,2.66
2025-08-13,87,223,14,2,1568,36,3.0
2025-11-08,67,180,11,3,162,7,1.28
2023-01-17,64,175,15,3,349,11,3.52
2025-02-17,30,85,17,1,81,2,1.63
2023-01-10,24,43,14,3,172,4,4.6
2024-03-25,76,241,10,2,58,1,3.92
2026-05-22,35,100,1,3,299,2,5.4
2025-02-04,38,115,12,3,281,2,4.61
2025-06-05,6,27,11,1,64,2,5.2
2023-07-29,65,181,18,2,129,2,6.12
2023-01-14,22,49,4,2,165,3,7.74
2023-08-29,29,121,7,3,107,2,1.7
2024-05-03,16,43,15,3,525,14,5.52
2025-11-29,54,157,4,2,120,5,1.86
2024-09-27,77,231,2,1,258,6,7.63
2026-03-01,63,179,15,1,674,11,6.14
2026-03-04,9,19,13,1,415,2,5.65
2023-04-02,84,235,13,2,210,4,1.22
2025-12-23,68,156,13,2,116,2,7.32
2025-07-19,45,113,2,1,169,4,5.99
2023-09-26,17,46,15,1,660,19,3.33
2024-01-07,3,37,4,1,62,2,5.21
2026-02-17,87,229,5,3,1604,47,2.14
2026-06-21,81,235,15,2,521,16,5.13
2026-01-30,56,155,5,2,96,1,4.14
2026-06-29,2,38,16,2,120,2,7.83
2025-06-30,74,221,6,3,57,2,3.63
2024-03-05,54,166,4,3,74,1,1.32
2026-02-04,35,110,2,3,163,2,5.85
2025-06-29,76,223,16,2,64,1,5.88
2023-06-10,8,31,11,2,61,1,1.74
2023-02-11,92,284,2,3,216,5,1.73
2024-07-23,20,7,5,2,107,2,2.86
2023-07-11,6,34,5,1,82,3,1.33
2026-01-18,92,263,1,1,187,4,4.06
2026-03-26,26,15,11,2,974,21,4.57
2023-11-07,30,112,16,2,84,2,1.42
2026-05-15,12,27,2,1,310,4,5.45
2024-03-08,1,44,16,3,69,2,7.12
2024-06-17,24,13,13,1,197,6,1.28
2026-05-23,95,281,4,1,129,2,6.59
2024-10-11,33,123,6,3,64,2,7.56
2025-01-19,27,21,14,1,530,0,3.03
2025-08-29,7,9,6,1,82,2,3.2
2025-07-12,70,155,2,2,1739,27,4.42
2024-08-18,78,218,12,2,158,4,5.4
2024-06-01,87,226,17,3,1151,15,3.14
2025-08-09,67,177,10,1,180,5,6.72
2024-11-14,20,29,17,2,159,4,5.28
2026-06-04,69,183,11,1,752,9,6.98
2026-04-12,70,173,20,2,1266,18,4.29
2023-04-02,3,41,3,3,104,2,5.23
2025-09-29,9,6,2,3,154,2,3.52
2025-10-22,96,276,13,3,156,5,3.31
2026-02-28,73,226,3,3,90,2,2.14
2023-01-01,59,159,14,1,389,12,5.89
2024-06-17,82,233,4,3,96,2,6.76
2023-04-07,30,96,10,2,64,1,5.3
2024-05-05,30,93,16,3,100,3,3.98
2023-03-21,73,217,18,2,66,2,1.85
2023-01-06,82,241,2,2,159,4,3.34
2024-11-27,56,167,6,2,58,1,5.71
2025-06-27,25,11,11,1,109,3,4.2
2025-06-11,11,22,1,1,275,1,2.6
2024-11-17,15,40,15,1,815,26,2.07
2023-10-31,65,188,16,2,151,1,6.05
2023-05-27,17,34,15,1,582,10,5.03
2023-12-14,39,108,13,1,309,4,5.99
2026-06-04,25,20,11,3,270,5,6.85
2024-07-18,32,97,17,3,71,2,5.37
2025-04-25,29,92,11,3,97,1,4.15
2025-03-27,87,227,12,1,1514,38,6.58
2024-07-15,78,234,12,2,183,4,5.15
2024-07-08,81,218,15,2,447,13,7.79
2024-06-07,41,100,15,3,370,8,5.8
2024-08-26,64,188,15,2,504,18,3.27
2025-11-07,96,284,14,3,249,7,5.48
2026-01-27,78,239,1,2,340,5,5.32
2024-03-20,43,117,15,3,669,22,2.99
2025-02-25,59,187,14,2,157,3,4.21
2023-11-25,45,91,5,2,72,2,3.38
2023-02-07,7,47,4,1,76,2,4.25
2025-05-31,2,27,16,1,83,2,3.75
2024-05-11,37,106,14,3,205,6,2.63
2025-04-22,49,119,3,2,1252,18,7.09
2024-06-02,4,14,7,2,116,2,7.99
2023-07-17,44,101,16,2,134,1,5.35
2025-06-28,85,231,11,1,166,5,6.41
2023-11-05,24,41,14,3,204,4,1.9
2026-01-03,36,117,2,3,288,5,2.97
2023-01-05,15,27,15,1,492,15,6.92
2025-12-20,27,41,5,3,1615,30,5.4
2024-02-20,3,47,7,1,70,1,5.05
2025-03-07,7,48,17,1,103,3,6.96
2024-01-23,17,26,15,2,839,20,5.16
2023-05-11,9,32,2,2,175,3,5.02
2025-04-14,75,236,17,2,98,3,7.3
2025-09-28,20,42,5,3,69,0,1.99
2026-03-02,12,44,14,3,162,2,3.41
2026-06-12,32,85,18,1,41,1,3.58
2023-07-09,94,271,15,1,585,12,2.04
2023-11-19,77,215,2,3,296,9,7.21
2026-03-22,24,12,13,1,206,5,4.53
2025-08-27,49,116,15,2,1768,13,4.56
2023-10-18,12,7,1,2,272,3,2.7
2026-04-08,50,123,1,3,839,4,6.01
2025-01-02,87,224,7,1,847,15,5.82
2024-03-11,36,100,1,3,170,4,7.04
2024-09-05,76,222,4,3,90,1,4.0
2025-02-20,59,174,12,2,232,4,5.1
2023-11-13,73,220,18,1,83,2,2.47
2026-03-19,56,161,11,3,50,0,5.3
2024-10-08,31,89,4,2,65,1,4.66
2026-06-06,50,110,16,3,507,8,1.07
2023-01-25,33,100,10,3,80,1,5.63
2023-06-27,43,125,15,3,411,12,7.22
2024-11-03,8,38,7,2,44,1,3.11
2024-10-19,42,117,15,3,699,11,1.75
2025-06-30,10,30,12,1,267,5,6.32
2025-07-08,70,155,13,2,1630,32,7.97
2023-06-23,26,17,9,1,1679,27,1.5
2023-07-04,6,24,16,3,91,1,3.68
2024-08-15,13,46,1,1,424,4,3.95
2024-09-24,83,239,1,2,194,5,2.59
2024-07-19,95,272,7,1,86,1,5.88
2024-01-02,42,91,15,2,784,19,3.78
2024-09-01,63,178,15,2,680,15,6.78
2024-09-17,62,154,15,1,543,10,3.92
2026-03-13,34,107,17,2,91,3,7.49
2024-10-15,5,52,17,2,87,3,7.94
2025-10-02,23,29,11,2,135,4,1.56
2024-10-13,47,85,13,1,106,3,6.54
2026-05-15,35,119,13,2,321,7,4.11
2024-02-05,76,236,11,2,46,1,1.02
2023-11-11,64,154,15,1,703,17,7.86
2023-02-21,48,117,13,3,196,7,6.5
2024-11-08,8,43,18,3,62,1,7.52
2025-02-28,66,154,5,1,173,4,3.01
2023-07-16,14,8,12,1,354,10,7.42
2026-05-22,94,262,15,1,866,17,3.48
2026-04-12,17,25,15,2,821,29,7.03
2024-09-06,5,49,6,2,105,3,7.04
2025-12-06,36,114,13,2,443,4,7.6
2024-01-10,34,101,4,2,60,2,6.07
2023-09-19,8,35,7,2,51,1,4.76
2025-02-01,22,50,7,3,194,3,4.41
2025-02-21,63,177,15,1,443,15,1.29
2026-01-14,86,232,12,3,1436,39,4.12
2025-11-22,69,172,13,1,1469,38,4.4
2023-01-23,25,33,14,3,240,7,4.78
2025-09-21,22,48,18,1,194,6,6.66
2024-10-24,23,36,10,1,282,6,3.62
2025-07-26,3,20,10,3,86,3,1.7
2025-05-29,12,30,12,1,243,6,2.45
2024-12-01,6,8,10,1,87,2,1.78
2025-11-05,85,220,14,1,162,3,2.71
2026-05-23,1,30,10,1,83,2,2.94
2025-01-11,32,94,4,2,102,1,7.17
2024-01-22,37,102,2,1,302,6,3.59
2024-07-17,40,86,15,2,468,14,3.28
2025-10-06,68,182,13,1,234,7,4.3
2024-04-23,27,15,13,2,988,22,6.17
2026-05-13,94,276,15,3,371,12,1.07
2023-09-04,27,42,18,3,1787,5,4.02
2024-08-10,54,180,4,3,110,2,4.07
2023-12-11,42,110,15,3,356,5,5.09
2024-04-04,58,159,14,1,333,7,4.02
2025-03-30,64,155,15,2,477,10,6.34
2024-03-26,86,220,13,1,548,12,4.35
2024-05-15,25,11,11,1,276,5,4.29
2026-04-05,64,188,15,2,647,27,7.41
2025-11-02,65,187,7,2,93,1,4.95
2023-07-01,86,238,6,2,1454,29,2.35
2026-01-22,92,276,12,3,242,6,4.49
2026-04-18,49,93,20,3,1419,13,5.11
2023-12-23,33,98,5,1,42,2,3.82
2024-08-16,64,189,15,2,616,15,2.08
2024-01-14,6,42,6,3,118,4,5.85
2024-09-24,60,172,2,1,438,9,4.01
2024-08-04,17,52,15,2,720,16,5.4
2025-08-20,94,284,15,3,894,17,2.49
2025-11-10,89,281,10,1,43,1,1.51
2025-03-26,20,51,5,1,69,2,5.22
2026-02-05,14,21,12,1,281,3,1.9
2023-05-21,14,9,1,1,255,6,4.2
2023-09-18,74,215,6,3,55,1,1.92
2025-09-29,20,16,6,1,114,1,7.49
2026-03-12,69,168,19,2,955,32,4.05
2023-08-22,3,32,3,2,91,2,1.68
2025-08-09,81,216,15,3,757,19,2.19
2023-11-06,45,93,7,3,70,2,3.28
2023-09-01,73,236,11,2,113,2,3.59
2024-12-02,49,117,2,3,1304,15,6.51
2024-02-14,66,187,17,2,100,3,6.64
2023-01-15,64,178,15,2,310,6,4.29
2023-11-21,33,117,4,3,44,1,2.2
2026-06-17,49,113,13,1,1450,12,1.09
2025-03-19,29,110,11,3,76,1,5.46
2024-12-03,65,170,18,2,181,5,5.34
2024-04-19,14,29,14,2,356,2,4.01
2023-11-22,75,242,16,2,68,1,7.12
2023-09-14,6,37,17,1,92,2,6.5
2024-04-27,21,16,18,1,165,1,3.9
2023-10-01,25,8,11,1,111,4,5.95
2024-12-07,42,92,15,3,580,13,7.73
2025-07-17,92,265,14,2,380,12,6.8
2025-11-16,1,40,5,1,86,2,1.94
2025-11-28,2,32,16,2,70,1,3.12
2025-02-08,43,114,15,2,432,11,6.79
2023-06-16,41,113,15,1,663,11,2.89
2024-02-13,73,238,5,2,56,1,7.11
2024-10-17,53,187,18,2,115,4,6.67
2025-11-20,50,106,20,3,1029,7,5.25
2023-04-13,46,102,6,1,152,4,5.18
2025-11-23,21,25,1,2,179,3,1.91
2024-08-25,92,273,2,2,441,7,2.8
2024-06-05,40,123,15,3,738,25,6.2
2024-02-23,75,242,16,2,62,2,5.33
2023-01-24,3,42,5,3,43,1,2.23
2025-03-02,82,222,17,3,131,1,4.83
2025-08-24,96,273,11,2,350,5,6.13
2025-10-12,46,112,3,2,133,3,2.01
2026-01-08,35,101,2,2,367,5,7.51
2024-12-08,62,156,15,2,624,8,4.34
2026-03-04,32,91,10,2,41,1,4.79
2025-07-30,56,166,17,3,90,2,1.55
2025-08-10,53,185,3,3,79,1,1.17
2025-11-11,1,13,7,1,90,2,5.67
2026-05-13,7,7,7,2,56,2,3.7
2025-05-14,40,92,15,3,497,6,2.3
2025-11-06,50,110,12,3,1574,19,3.2
2026-02-12,45,114,1,2,105,4,1.71
2024-02-12,33,104,17,1,78,2,4.64
2026-02-19,77,233,13,3,373,9,7.4
2026-02-20,20,39,6,2,174,5,5.87
2023-10-28,67,157,13,2,174,9,2.95
2023-10-01,86,233,10,3,876,14,1.29
2023-12-19,5,12,10,1,85,2,5.65
2026-01-18,85,232,11,3,187,5,2.73
2025-04-19,92,268,14,1,368,5,2.77
2023-03-14,67,188,13,2,337,12,5.54
2025-02-25,35,115,1,3,420,2,3.58
2023-07-14,66,169,4,2,156,3,3.55
2023-07-18,30,108,10,1,55,2,1.78
2025-10-28,4,23,17,2,111,3,4.09
2025-09-18,76,242,4,2,71,2,3.35
2023-01-10,74,241,10,2,106,1,2.55
2026-05-16,96,264,14,2,167,5,6.07
2024-04-15,67,186,14,2,118,3,1.06
2023-03-09,31,121,5,3,94,2,1.44
2024-11-28,98,269,5,3,1781,2,5.88
2023-10-08,10,40,12,1,379,7,5.12
2025-11-15,27,26,11,2,550,8,5.56
2026-03-11,11,28,12,1,327,6,2.15
2024-07-10,47,87,10,1,245,6,7.07
2023-06-23,10,34,13,1,409,6,2.25
2023-05-31,13,41,1,3,442,10,7.39
2026-01-10,1,7,17,2,106,4,6.37
2025-07-27,29,93,16,3,105,2,2.07
2025-05-10,26,47,5,1,1251,12,5.55
2024-01-06,27,43,2,3,1050,14,4.22
2025-03-14,25,43,14,3,242,4,4.97
2023-07-19,97,263,9,1,1330,25,2.23
2023-03-28,42,115,15,3,819,9,3.04
2024-05-04,80,217,15,2,386,5,4.37
2024-09-21,20,26,1,2,148,1,5.72
2026-01-26,13,48,2,1,321,11,5.59
2023-05-23,60,173,2,2,372,8,7.35
2026-06-26,25,23,11,2,294,5,3.72
2026-04-22,11,49,13,2,317,5,7.61
2024-07-10,24,15,11,2,121,2,2.13
2026-06-26,98,280,17,1,839,4,2.35
2024-06-10,92,270,1,2,182,6,6.42
2023-09-25,21,14,6,2,99,1,6.6
2025-07-23,33,104,16,1,74,2,2.9
2025-12-19,86,232,2,3,955,17,2.21
2026-05-07,66,183,16,1,142,3,2.57
2025-09-14,45,108,16,1,178,4,4.23
2025-10-11,24,50,14,3,267,5,4.83
2023-11-29,5,27,4,1,54,1,7.11
2024-08-28,42,85,15,1,527,6,6.25
2025-03-29,81,221,15,3,600,9,6.45
2023-07-24,48,96,10,2,186,5,7.32
2026-04-01,73,230,5,2,65,2,7.04
2025-07-16,54,159,5,1,66,1,1.16
2026-01-31,14,17,2,1,220,3,7.65
2025-09-11,69,162,8,2,891,15,7.17
2025-04-09,10,7,1,2,435,7,4.78
2024-11-02,46,105,3,1,162,5,5.76
2023-02-24,55,156,7,2,84,1,2.58
2024-07-15,37,96,12,2,261,4,4.8
2025-03-29,56,173,7,2,50,1,4.36
2024-06-26,10,32,2,2,227,4,3.76
2025-12-20,78,243,2,2,235,7,2.75
2024-12-02,33,100,16,3,101,2,1.55
2024-07-30,56,187,18,2,42,1,2.32
2024-07-26,17,46,15,1,393,11,6.32
2026-06-08,15,27,15,1,752,26,7.04
2024-09-17,56,186,11,2,97,2,1.08
2024-12-08,79,229,2,3,450,9,7.43
2024-09-12,22,18,2,1,124,3,4.7
2025-02-25,85,242,11,2,171,7,7.75
2026-01-29,75,234,10,2,74,1,4.86
2024-09-04,74,222,7,3,90,1,4.57
2026-04-29,12,41,12,3,324,5,1.37
2023-08-08,31,95,16,3,117,4,7.39
2025-01-04,67,174,11,2,170,4,4.39
2025-06-30,20,19,5,1,139,3,6.73
2024-11-01,1,48,18,1,94,3,2.31
2025-04-12,10,10,14,3,279,4,2.62
2025-09-27,31,108,10,1,82,2,7.05
2023-02-25,46,124,3,2,63,2,2.18
2025-02-21,79,230,2,2,180,4,3.99
2024-09-11,64,161,15,3,452,12,2.84
2023-01-04,27,7,4,2,1707,26,4.57
2023-06-21,84,243,11,2,129,3,7.91
2024-12-14,23,35,10,2,191,4,1.42
2023-01-21,57,158,17,1,77,1,5.5
2025-05-20,36,105,13,1,378,7,4.9
2026-03-05,56,169,16,2,112,2,2.64
2025-09-01,53,172,16,1,60,2,6.29
2025-11-30,10,7,2,2,439,6,7.67
2025-11-17,53,155,6,2,99,2,6.88
2023-03-06,47,104,14,1,198,5,4.18
2024-10-07,4,53,4,3,88,2,1.92
2023-08-18,46,124,4,2,82,1,7.02
2024-06-12,15,33,15,3,836,27,4.84
2024-11-08,46,104,3,1,168,7,7.65
2025-10-25,55,182,5,1,40,1,5.56
2025-11-20,33,100,10,3,52,2,2.18
2025-09-12,63,187,15,2,449,8,4.7
2024-11-08,8,50,16,3,63,0,7.23
2025-01-03,18,49,15,2,870,14,4.08
2024-04-24,33,111,10,3,95,3,1.26
2024-09-23,70,175,18,3,593,2,6.84
2025-02-12,61,172,13,1,315,3,6.3
2023-11-19,29,125,16,3,66,2,2.66
2024-09-03,53,177,10,1,93,2,7.9
2023-06-18,26,12,9,1,984,28,4.72
2025-10-30,89,269,16,3,99,3,3.95
2023-06-24,59,174,1,2,155,1,5.03
2026-03-08,78,216,2,3,406,6,1.32
2025-06-03,81,236,15,2,516,11,6.75
2025-07-02,65,162,16,2,65,1,6.65
2026-04-12,80,218,15,2,787,13,7.75
2024-02-09,34,98,7,1,78,2,5.88
2025-12-18,85,235,10,2,342,10,6.29
2025-08-22,6,6,5,3,108,3,6.28
2024-04-26,87,228,8,2,520,6,7.05
2023-05-27,27,18,20,1,1265,11,3.97
2023-03-04,36,95,2,3,171,3,1.3
2025-04-15,96,285,10,1,311,7,4.91
2025-09-12,84,227,11,1,281,11,7.97
2023-03-13,76,230,11,2,113,3,2.81
2025-11-22,3,40,18,1,63,1,4.72
2026-06-08,19,27,18,1,124,1,3.54
2025-01-15,79,217,2,2,350,1,5.2
2023-10-28,39,112,1,2,202,5,7.25
2025-02-26,33,90,18,3,57,1,7.11
2026-03-25,19,25,2,2,176,2,4.89
2026-06-26,50,111,16,3,1251,9,6.7
2025-03-28,47,102,11,1,192,7,4.66
2023-01-21,10,12,14,1,202,3,4.77
2024-07-29,8,13,16,1,63,1,6.38
2023-02-25,13,50,1,3,239,5,3.52
2024-12-11,62,173,15,2,400,8,7.41
2024-09-20,1,20,4,3,55,1,1.58
2025-01-11,46,115,5,3,77,2,1.87
2024-09-20,39,106,1,3,345,5,5.07
2025-10-19,84,243,14,2,232,6,7.64
2026-02-07,19,47,1,1,152,2,3.68
2023-03-25,30,96,10,2,89,2,1.25
2026-05-15,66,163,5,1,73,1,6.3
2026-04-16,49,90,5,3,601,14,1.05
2026-06-17,41,101,15,2,406,6,4.18
2024-08-08,26,45,6,1,505,15,2.95
2025-10-08,84,228,13,2,345,8,4.76
2026-05-16,19,34,2,1,114,1,1.84
2024-09-09,59,163,1,1,265,3,5.94
2025-05-06,44,125,5,3,85,1,1.78
2024-02-22,61,171,2,2,289,8,3.11
2024-04-20,39,97,2,3,221,5,6.58
2023-05-11,60,155,14,2,313,8,7.91
2024-11-01,69,165,11,3,1148,29,6.65
2023-02-24,32,100,3,3,82,2,4.65
2024-04-14,18,12,15,1,833,23,3.9
2023-04-04,77,236,13,2,191,2,1.17
2026-01-10,9,42,1,3,299,2,3.35
2023-10-26,61,179,12,1,189,2,3.01
2023-05-18,47,113,13,1,349,5,4.51
2026-02-03,59,178,2,2,307,3,5.89
2024-09-25,13,29,1,2,313,4,6.19
2023-07-31,17,32,15,2,742,25,4.44
2024-12-06,94,264,15,2,814,19,4.19
2023-06-10,44,92,5,3,75,2,5.03
2024-10-05,37,125,12,3,225,4,2.16
2026-01-21,50,87,20,1,1636,15,5.13
2025-06-02,61,165,1,3,356,5,4.97
2024-01-29,62,174,15,2,444,11,7.06
2023-03-13,54,179,18,1,99,2,7.19
2024-02-09,12,12,1,1,448,11,7.91
2024-06-15,23,35,11,2,233,5,4.36
2025-05-30,45,120,3,2,129,4,1.18
2025-09-30,26,23,9,2,1586,39,2.19
2026-06-27,50,101,15,2,1470,8,7.27
2025-07-17,18,18,15,1,837,12,7.03
2025-09-12,21,41,16,3,79,2,6.37
2025-08-14,12,29,13,2,363,7,2.29
2026-03-10,7,19,16,1,98,2,1.9
2023-08-09,4,13,7,1,110,2,3.47
2026-06-18,5,43,11,3,63,2,1.91
2026-06-13,69,161,8,3,617,18,3.58
2024-01-09,80,227,15,1,406,7,2.82
2023-10-23,87,223,4,2,1290,19,6.27
2023-11-09,1,40,18,1,42,1,4.44
2026-01-02,50,122,16,1,1122,9,1.14
2025-10-02,76,242,16,2,50,1,6.48
2024-09-21,18,28,15,1,862,14,1.79
2025-04-13,53,173,18,2,86,1,4.12
2025-01-17,38,100,14,3,343,2,4.6
2025-12-27,3,23,4,2,109,2,6.93
2024-12-03,32,110,5,3,120,2,6.11
2026-04-20,76,234,5,2,116,3,1.05
2024-10-25,78,232,1,3,361,6,6.29
2023-08-13,6,43,17,3,109,3,2.96
2023-11-28,92,278,1,1,446,9,2.62
2023-04-08,6,38,3,2,55,1,7.88
2025-07-26,62,182,15,1,662,15,1.15
2025-07-03,11,28,2,1,433,5,6.68
2026-05-07,57,171,11,2,51,1,3.0
2024-04-19,55,179,11,1,52,1,6.79
2023-06-28,6,8,16,1,65,2,5.7
2023-10-04,44,93,16,3,140,2,4.8
2025-12-25,38,125,13,3,415,11,1.78
2026-03-19,8,39,4,2,67,1,7.49
2025-07-02,70,171,6,2,1730,36,1.1
2023-07-06,64,162,15,2,513,16,7.94
2024-01-20,13,31,13,2,167,2,3.2
2023-01-01,36,92,2,3,347,4,2.57
2026-06-23,49,103,20,2,740,2,3.64
2025-08-19,7,18,10,1,89,2,6.38
2026-05-19,67,181,11,2,228,7,6.86
2026-05-18,2,21,11,1,63,1,7.67
2025-01-18,53,156,4,2,91,3,2.64
2026-04-24,26,53,1,3,735,9,5.57
2026-03-04,79,237,1,3,400,6,5.46
2025-07-17,64,163,15,1,396,8,1.1
2023-08-10,91,277,14,3,264,3,4.33
2026-01-25,2,42,5,3,42,1,7.02
2026-06-05,60,159,12,1,355,6,7.91
2023-09-03,33,109,11,2,87,3,5.9
2025-07-19,25,14,13,2,289,10,3.29
2024-05-20,42,105,15,1,547,9,1.57
2025-11-20,42,108,15,1,825,15,5.13
2023-04-22,97,264,7,2,1676,24,7.54
2024-12-27,55,176,17,3,70,1,7.85
2025-09-23,96,266,10,2,285,8,6.66
2024-06-07,66,180,7,3,131,2,3.73
2023-12-22,15,12,15,1,809,19,1.54
2024-10-03,62,157,15,2,526,13,2.04
2023-04-02,77,240,12,2,275,7,6.28
2023-06-12,23,22,10,1,219,5,1.44
2025-07-24,47,114,14,2,236,6,2.9
2024-06-23,6,24,3,3,47,1,4.68
2024-06-12,5,35,4,2,72,2,3.3
2026-05-24,20,22,16,1,128,3,6.92
2025-01-27,23,8,11,1,184,4,6.31
2025-10-31,83,231,17,1,183,4,2.58
2023-08-02,9,18,12,1,201,4,2.29
2024-07-25,86,237,5,3,1595,28,5.74
2023-11-17,6,38,18,2,91,1,5.06
2023-11-26,61,177,13,1,426,5,5.28
2025-08-15,8,51,7,1,101,3,5.5
2026-02-08,67,164,13,2,284,9,2.45
2024-05-12,76,222,5,3,97,3,7.68
2025-04-28,20,51,6,1,174,2,7.76
2023-05-31,78,223,2,2,421,10,2.8
2023-01-30,77,233,14,3,344,6,6.9
2024-11-28,23,26,11,2,285,5,2.74
2024-02-22,38,111,2,3,175,2,4.23
2023-12-01,24,44,11,3,227,7,1.77
2025-04-22,45,96,4,2,181,4,1.47
2023-01-24,38,118,13,3,375,3,7.94
2024-11-09,31,96,10,2,54,1,2.81
2023-11-12,44,124,16,2,163,3,2.75
2023-03-31,7,34,3,1,112,2,4.78
2023-04-03,6,53,17,3,44,1,6.85
2024-11-25,49,115,9,3,1791,3,5.84
2026-01-02,11,22,1,1,167,4,2.48
2025-08-20,10,20,2,3,359,11,3.09
2023-02-08,65,183,6,1,154,2,6.05
2025-01-19,74,242,5,2,89,2,6.78
2023-05-25,23,32,11,2,180,4,7.85
